,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,originalMetaBriteBarcode,originalMetaBriteDescription,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,needsFetchReviewReason,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,userFlaggedDescription,deleted,priceAfterCoupon,metabriteCampaignId,originalFinalPrice,originalMetaBriteItemPrice,receipt_id,brandID,itemID
3655,511111704140,PREGO,2.19,2.19,,1361,,1,,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,PREGO,,2.19,PREGO PASTA SAUCE,,,,21.9,,False,,,,,,,600af82f0a720f053500000a,5a8c344ae4b0ccf165fac9e5,3656
3656,,STO CHICKEN,10.35,10.35,,1326,,1,,,,,,,,,,,STOUFFER'S,T.G.I. FRIDAY'S FROZEN APPETIZER,10.35,STO CHICKEN,,,,,,,,,,,,,600af82f0a720f053500000a,,3657
3657,052100037509,MCRM GNGR GRND SSNN JAR 0.7 OZ,5.39,5.39,,1317,,1,,,,,,,,,,559c2234e4b06aca36af13c6,MCCORMICK,,5.39,MCCO SP CES,,,,,,,,,,,,,600af82f0a720f053500000a,,3658
3658,011110857132,Simple Truth Organic Green Beans,1.99,1.99,,1311,,1,,,,,,,,,,,SIMPLE TRUTH ORGANIC,,1.99,STO GREEN BEANS,,,,,,,,,,,,,600af82f0a720f053500000a,,3659
3659,011110876942,Simple Truth Organic Fat Free Vegetable Broth,1.67,1.67,,1308,,1,,,,,,,,,,,SIMPLE TRUTH ORGANIC,,1.67,STO VEGETABLE BRTH,,,,,,,,,,,,,600af82f0a720f053500000a,,3660
3660,074904100104,CHQT BNN SNGL FRT 1 CT,1.64,1.64,,1292,,1,,,,,,,,,,559c2234e4b06aca36af13c6,CHIQUITA,,1.64,CHIQ BANANAS 2.98,,,,,,,,,,,,,600af82f0a720f053500000a,,3661
3661,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.44,1.44,,1014,,1,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,PEPSI,,1.44,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,,PEPSI 12 OZ 12 PACK,,,600af82f0a720f053500000a,5332f5fbe4b03c9a25efd0b9,3662
3662,020169222341,CRYS FRM SMP PTT DCD KP RFRG SPCL BAG 20 OZ,1.73,1.73,,1288,,1,,,,,,,,,,559c2234e4b06aca36af13c6,SIMPLY POTATOES,O THAT'S GOOD - SIDES,1.73,S VEET POTATOES,,,,,,,,,,,,,600af82f0a720f053500000a,,3663
3663,021000615315,Kraft Cheese Grated - Parmesan,3.99,3.99,,1283,,1,,,,,,,,,SARGENTO GRATED PARMESAN CHEESE,5e7cf838f221c312e698a628,KRAFT,,3.99,KRFT PARMESN,,,,,,True,,,,KRAFT GRATED PARMESAN,,,600af82f0a720f053500000a,55a41b88e4b0d0a65b3692f0,3664
3664,311111208538,JUST CRACK AN EGG SCRAMBLE KIT,2.49,2.49,,1281,,1,,,,,,,,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT,559c2234e4b06aca36af13c6,JUST CRACK AN EGG,,2.49,JUST CRACK EGG A,,,,12.5,,False,,,,JUST CRACK AN EGG SCRAMBLE KIT,,,600af82f0a720f053500000a,5aa1b53ae4b086c8aad5e097,3665
3665,311111208538,JUST CRACK AN EGG SCRAMBLE KIT,2.49,2.49,,1279,,1,,,,,,,,559c2234e4b06aca36af13c6,JUST CRACK AN EGG SCRAMBLE KIT,559c2234e4b06aca36af13c6,JUST CRACK AN EGG,,2.49,JUST CRACK EGG A,,,,12.5,,False,,,,JUST CRACK AN EGG SCRAMBLE KIT,,,600af82f0a720f053500000a,5aa1b53ae4b086c8aad5e097,3666
3666,021000612239,Philadelphia Cream Cheese Spread - Original,1.67,1.67,,1276,,1,,,,,,,,,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,PHILADELPHIA,,1.67,PHLLY CREAM CHEESE,,,,,,True,,,,PHILADELPHIA CREAM CHEESE - BRICK,,,600af82f0a720f053500000a,5887a1c8e4b02187f85cdad4,3667
3667,,POMP OLV OIL,7.19,7.19,,1268,,1,,,,,,,,,,,POMPEIAN,,7.19,POMP OLV OIL,,,,,,,,,,,,,600af82f0a720f053500000a,,3668
3668,041483030917,Kemps Chocolate Chip Ice Cream Sandwiches,2.99,2.99,,1260,,1,,,,,,,,,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,KEMPS,BEN AND JERRYS ICE CREAM,2.99,KEMPS COT AGE CHSE,,,,,,True,,,,,,,600af82f0a720f053500000a,5332f712e4b03c9a25efd0f8,3669
3669,,DIGORNO PIZZ4,4.99,4.99,,1257,,1,,,,,,,,,,,DIGIORNO,,4.99,DIGORNO PIZZ4,,,,,,,,,,,,,600af82f0a720f053500000a,53501d29b9237fd7718f9e16,3670
3670,,THMS ENGLSH MUFF,3.49,3.49,,1285,,1,,,,,,,,,,,THOMAS ENGLISH MUFFINS,,3.49,THMS ENGLSH MUFF,,,,,,,,,,,,,600af82f0a720f053500000a,,3671
3671,,LLOZDFP,1.24,1.24,,1064,,1,,,,,,,,,,,,,1.24,LLOZDFP,,,,,,,,,,,,,600af82f0a720f053500000a,,3672
3672,,LEGO 30554,4.97,4.97,,1056,,1,,,,,,,,,,,,,4.97,LEGO 30554,,,,,,,,,,,,,600af82f0a720f053500000a,,3673
3673,,REINFRCMENT,1.93,1.93,,1059,,1,,,,,,,,,,,,,1.93,REINFRCMENT,,,,,,,,,,,,,600af82f0a720f053500000a,,3674
3674,,LEGO 30554,4.97,4.97,,1053,,1,,,,,,,,,,,,,4.97,LEGO 30554,,,,,,,,,,,,,600af82f0a720f053500000a,,3675
3675,,VY LIFE AS H NNA,8.87,8.87,,1050,,1,,,,,,,,,,,,,8.87,VY LIFE AS H NNA,,,,,,,,,,,,,600af82f0a720f053500000a,,3676
3676,,PC JAMIE PANEL,23.99,23.99,,1044,,1,,,,,,,,,,,,,23.99,PC JAMIE PANEL,,,,,,,,,,,,,600af82f0a720f053500000a,,3677
3677,,PCJAMIE PANEL,23.99,23.99,,1041,,1,,,,,,,,,,,,,23.99,PCJAMIE PANEL,,,,,,,,,,,,,600af82f0a720f053500000a,,3678
3678,,LEGO 71029,4.99,4.99,,1038,,1,,,,,,,,,,,,,4.99,LEGO 71029,,,,,,,,,,,,,600af82f0a720f053500000a,,3679
3679,,STO BABY SPR,5.99,5.99,,1035,,1,,,,,,,,,,,,,5.99,STO BABY SPR,,,,,,,,,,,,,600af82f0a720f053500000a,,3680
3680,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.50,13.50,,1011,,2,,,,,,,,,,,,,13.50,EMIL' S SAUSAGE MUSHROOM PIZZA,,,,,,,,,,,,,600af82f0a720f053500000a,,3681
3681,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.06,1.06,,1409,,1,,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,PEPSI,,1.06,"PEPSI COLA, 12 OZ. CAN",,,,,,,,,,PEPSI 12 OZ 12 PACK,,,600af82f0a720f053500000a,5332f5fbe4b03c9a25efd0b9,3682
3682,021000065127,"KRAFT Indulgence Salad Dressing Blue Cheese, 15 Fl Oz",5.29,5.29,,1376,,1,,,,,,,,,KRAFT DRESSING - INDULGENCE,559c2234e4b06aca36af13c6,KRAFT,,5.29,310 KRAFT CRM CHS V/HPD,,,,,,,,,,KRAFT DRESSING - INDULGENCE,,,600afbd90a720f053500000b,55a41b88e4b0d0a65b3692f0,3683
3683,511111802358,CRACKER BARREL,28.14,28.14,,1057,,1,,,,,,,,559c2234e4b06aca36af13c6,,559c2234e4b06aca36af13c6,CRACKER BARREL,,28.14,CRCKR BRL,,,,140.7,,False,,,,,,,600afbd90a720f053500000b,57d9580ee4b0ac389136a2b6,3684
3684,,JACK L NKS ORIGINA,5.99,5.99,,1051,,1,,,,,,,,,,,JACK LINK'S,,5.99,JACK L NKS ORIGINA,,,,,,,,,,,,,600afbd90a720f053500000b,,3685
3685,052100625348,MCRM GRL MTS ALL PRPS TMT GRLC BSL PWDR MRND ENVL 0.87 OZ,2.49,2.49,,1047,,1,,,,,,,,,,559c2234e4b06aca36af13c6,MCCORMICK GRILL MATES,LEA & PERRINS MARINADE - BOTTLE,2.49,T GM CEREALCRN,,,,,,,,,,,,,600afbd90a720f053500000b,,3686
3686,016000877009,General Mills Breakfast Packs Rte Cereal - 9.14Oz,2.49,2.49,,1045,,1,,,,,,,Action not allowed for user and CPG,5332f5f3e4b03c9a25efd0ae,GM CEREAL VARIETY PACKS,5332f5f3e4b03c9a25efd0ae,GENERAL MILLS,,2.49,GM CEREAL RICE,,,,,,,,,,GM CEREAL VARIETY PACKS,,,600afbd90a720f053500000b,,3687
3687,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,23.16,23.16,,1023,,4,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS,,23.16,BEN & JERRY.S CHUNKY MONKEY PINT,,,,231.6,,,,,,BEN AND JERRYS ICE CREAM,,,600afbd90a720f053500000b,,3688
3688,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,17.01,17.01,,1032,,3,,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS,,17.01,BEN & JERRY S CHUNKY MONKEY PINT,,,,170.1,,,,,,BEN AND JERRYS ICE CREAM,,,600afbd90a720f053500000b,,3689
3689,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.96,7.96,,1029,,2,,,,,,,,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,KLEENEX,,7.96,KLEENEX TRUSTED CARE FACIA1 TISSUES,,,,79.6,,,,,,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",,,600afbd90a720f053500000b,5bd2013f965c7d66d92731ec,3690
3690,815473013279,Borden 2% Reduced Fat Milk,4.25,4.25,,1026,,1,,,,,,,,,,,BORDEN,,4.25,"BORDEN 2% MITK, 1/2 GAL",,,,,,,,,,,,,600afbd90a720f053500000b,,3691
3691,025500005188,Folgers Classic Roast Medium Roast Ground Coffee,9.99,9.99,,1067,,1,,,,,,,,,SWISS MISS CAFÉ,5e825d64f221c312e698a62a,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COFF CLSC,,,,,,True,,,,,,,600afbd90a720f053500000b,,3692
3692,,BC DLGHTSBRS MDX0.99,0.79,0.79,,1039,,1,,,,,,,,,,,BIC,,0.79,BC DLGHTSBRS MDX0.99,,,,,,,,,,,,,600afbd90a720f053500000b,,3693
3693,,FOLGERS COFFEE,9.99,9.99,,1069,,1,,,,,,,,,,559c2234e4b06aca36af13c6,FOLGERS,MAXWELL HOUSE GROUND COFFEE,9.99,FOLGERS COFFEE,,,,,,True,,,,,,,600afbd90a720f053500000b,,3694
3694,029000017986,PLANTERS Deluxe Mixed Nuts With Sea Salt - 34oz,14.99,14.99,,1073,,1,,,,,,,,559c2234e4b06aca36af13c6,PLANTERS MIXED NUTS,559c2234e4b06aca36af13c6,PLANTERS,,14.99,PLNTR CASHEV/S 3307,,,,75.0,,,,,,PLANTERS MIXED NUTS,,,600afbd90a720f053500000b,588b9f8fe4b02187f85cdada,3695
3695,,PRG US ORG CF SPS,2.99,2.99,,1088,,1,,,,,,,,,,,PROGRESSO,,2.99,PRG US ORG CF SPS,,,,,,,,,,,,,600afbd90a720f053500000b,,3696
3696,,312 LUC CHESE MED CHED,7.99,7.99,,1382,,1,,,,,,,,,,,CHEESE,,7.99,312 LUC CHESE MED CHED,,,,,,,,,,,,,600afbd90a720f053500000b,,3697
3697,044000034030,NBSC OR DBL STF SNDW CRM FLD CHCL CK BOX 5.6 OZ,3.99,3.99,,1325,,1,,,,,,,,,,559c2234e4b06aca36af13c6,OREO,,3.99,303 NBC OREO CKY REG,,,,,,,,,,,,,600afbd90a720f053500000b,,3698
3698,072220001808,Franz Family Bakeries Hamburger Buns,2.99,2.99,,1421,,1,,,,,,,,,BALLPARK HAMBURGER BUNS,5fb6b608be37ce522e165cb9,FRANZ,,2.99,325 FRANZ HMBGR BUNS,,,,,,True,,,,,,,600afbd90a720f053500000b,,3699
3699,,335 JD SAUSAGE,23.96,23.96,,1451,,1,,,,,,,,,,559c2234e4b06aca36af13c6,JIMMY DEAN,OSCAR MAYER SAUSAGE LINK,23.96,335 JD SAUSAGE,,,,,,True,,,,,,,600afbd90a720f053500000b,,3700
3700,,FRU SNACKS,5.99,5.99,,1086,,1,,,,,,,,,,,,,5.99,FRU SNACKS,,,,,,,,,,,,,600afbd90a720f053500000b,,3701
3701,,286 JV CHEDDAR,19.96,19.96,,1276,,1,,,,,,,,,,559c2234e4b06aca36af13c6,JOHNSONVILLE,OSCAR MAYER SAUSAGE LINK,19.96,286 JV CHEDDAR,,,,,,True,,,,,,,600afbd90a720f053500000b,5332f734e4b03c9a25efd103,3702
3702,612669316714,Laura's Lean Beef Beef - Ground,6.35,6.35,,1270,,1,,,,,,,,,,,LAURA'S LEAN BEEF,,6.35,284 90 LEAN GR BF,,,,,,,,,,,,,600afbd90a720f053500000b,,3703
3703,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,,1249,,1,,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,MARIE CALLENDER'S,,6.99,277 R/AURIE CALLENDERS,,,,,,False,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,,,600afbd90a720f053500000b,,3704
3704,311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,,1246,,1,,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,MARIE CALLENDER'S,,6.99,276 VLAURIE CALLENDERS,,,,,,False,,,,MARIE CALLENDER'S POT PIE MULTI SERVE,,,600afbd90a720f053500000b,,3705
3705,071100211474,Hidden Valley Original Ranch Salad Dressing 48 Oz,6.58,6.58,,1222,,1,,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,HIDDEN VALLEY,,6.58,268 HVR DRESSI,,,,,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,600afbd90a720f053500000b,,3706
3706,072310001244,Bigelow Tea Bags - Earl Grey,4.69,4.69,,1134,,1,,,,,,,,,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,BIGELOW,LIPTON TEA,4.69,BGLW EARL GREYTEA,,,,,,True,,,,,,,600afbd90a720f053500000b,,3707
3707,071100006681,Hidden Valley Original Ranch Salad Dressing 36 Oz,5.49,5.49,,1130,,1,,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,HIDDEN VALLEY,,5.49,HVR CUPSORIGINAL,,,,,,,,,,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,,,600afbd90a720f053500000b,,3708
3708,071100200058,Hidden Valley Original Ranch Salad Dressing & Seasoning Mix 1 Oz,7.49,7.49,,1128,,1,,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY DRY SALAD DRESSING & DIP MIX,5eebc5412455c97a877ef382,HIDDEN VALLEY,,7.49,HVR SLDDRSG 36 FZ,,,,,,,,,,HIDDEN VALLEY DRY SALAD DRESSING & DIP MIX,,,600afbd90a720f053500000b,,3709
3709,,MCGRILLMATES,1.99,1.99,,1120,,1,,,,,,,,,,,MCCORMICK GRILL MATES,A.1. DRY RUB,1.99,MCGRILLMATES,,,,,,,,,,,,,600afbd90a720f053500000b,,3710
3710,048001213517,BST FDS SPRD MYNS JAR 30 FL OZ,4.28,4.28,,1110,,1,,,,,,,,,BEST FOODS MAYONNAISE,559c2234e4b06aca36af13c6,HELLMANN'S/BEST FOODS,,4.28,BEST FOODS,,,,,,,,,,BEST FOODS MAYONNAISE,,,600afbd90a720f053500000b,592486bee410d61fcea3d12c,3711
3711,041695151721,Braswell's Raspberry Vinaigrette,5.49,5.49,,1106,,1,,,,,,,,,HEALTHY CHOICE DRESSING,5e825d64f221c312e698a62a,BRASWELL'S,,5.49,BRASWELL DRSSNG V,,,,,,True,,,,,,,600afbd90a720f053500000b,,3712
3712,023400022212,Renuzit Air Freshener - Pearl Scents - Sparkling Rain,2.49,2.49,,1097,,1,,,,,,,,,AIR WICK ROOM SPRAYS,5f036cedac99f02d72388690,RENUZIT,,2.49,RT NELLIS SPARKL,,,,,,True,,,,,,,600afbd90a720f053500000b,,3713
3713,,KLLGG S CEREA,4.99,4.99,,1092,,1,,,,,,,,,,,KELLOGG'S,,4.99,KLLGG S CEREA,,,,,,,,,,,,,600afbd90a720f053500000b,,3714
3714,,PRINGLES CR1SPS,2.99,2.99,,1090,,1,,,,,,,,,,,PRINGLES,,2.99,PRINGLES CR1SPS,,,,,,,,,,,,,600afbd90a720f053500000b,5332f9f0e4b03c9a25efd1c3,3715
3715,044000051051,NBSC RTZ CHP SNCK SR CRM ONN TSTD OVN BKD SQR 40 PCT LS FAT BAG 8.1 OZ,3.99,3.99,,1331,,1,,,,,,,,,,559c2234e4b06aca36af13c6,RITZ TOASTED CHIPS,ATHENOS PITA CHIPS,3.99,305 NBC R TZTSTD CHPS,,,,,,,,,,,,,600afbd90a720f053500000b,,3716
3716,,324 THOMAS CINN RSN BR,4.99,4.99,,1418,,1,,,,,,,,,,,THOMAS,,4.99,324 THOMAS CINN RSN BR,,,,,,,,,,,,,600afbd90a720f053500000b,,3717
3717,,KLLGO FUN PAUCK CRL,4.99,4.99,,1078,,1,,,,,,,,,,,,,4.99,KLLGO FUN PAUCK CRL,,,,,,,,,,,,,600afbd90a720f053500000b,,3718
3718,,300 CLASSICOALFRD ROM,3.49,3.49,,1316,,1,,,,,,,,,,,,,3.49,300 CLASSICOALFRD ROM,,,,,,,,,,,,,600afbd90a720f053500000b,,3719
3719,,267 PAGUASA PAS,3.23,3.23,,1219,,1,,,,,,,,,,,,,3.23,267 PAGUASA PAS,,,,,,,,,,,,,600afbd90a720f053500000b,,3720
3720,,80/20 Ground Beef,9.08,9.08,,1436,,1,,,,,,,,,,,,,9.08,330 80 GR BF 20 FAT,,,,,,,,,,,,,600afbd90a720f053500000b,,3721
3721,,266 PAGASA RIGATONI,0.19,0.19,,1216,,1,,,,,,,,,,,,,0.19,266 PAGASA RIGATONI,,,,,,,,,,,,,600afbd90a720f053500000b,,3722
3722,,265 VLAURGUARI A,1.52,1.52,,1213,,1,,,,,,,,,,,,,1.52,265 VLAURGUARI A,,,,,,,,,,,,,600afbd90a720f053500000b,,3723
3723,,264 810096 VE,6.98,6.98,,1210,,1,,,,,,,,,,,,,6.98,264 810096 VE,,,,,,,,,,,,,600afbd90a720f053500000b,,3724
3724,,104 SFOW,3.05,3.05,,1206,,1,,,,,,,,,,,,,3.05,104 SFOW,,,,,,,,,,,,,600afbd90a720f053500000b,,3725
3725,,316 LUCERNEMILK2%,2.84,2.84,,1364,,1,,,,,,,,,,,,,2.84,316 LUCERNEMILK2%,,,,,,,,,,,,,600afbd90a720f053500000b,,3726
3726,,315 LUC MILK1,5.98,5.98,,1361,,1,,,,,,,,,,,,,5.98,315 LUC MILK1,,,,,,,,,,,,,600afbd90a720f053500000b,,3727
3727,,278 B&JCHUNKYMONKEY,5.99,5.99,,1252,,1,,,,,,,,,,,,,5.99,278 B&JCHUNKYMONKEY,,,,,,,,,,,,,600afbd90a720f053500000b,,3728
3728,,90% Lean Ground Beef,6.05,6.05,,1273,,1,,,,,,,,,,,,,6.05,285 90% LEAN GR BF,,,,,,,,,,,,,600afbd90a720f053500000b,,3729
3729,,294 SIG PASTASHELLSM,1.25,1.25,,1296,,1,,,,,,,,,,,,,1.25,294 SIG PASTASHELLSM,,,,,,,,,,,,,600afbd90a720f053500000b,,3730
3730,,103 PCJAMIEPANEL,23.99,23.99,,1204,,1,,,,,,,,,,,,,23.99,103 PCJAMIEPANEL,,,,,,,,,,,,,600afbd90a720f053500000b,,3731
3731,,102 PCJAMIEPANEL,23.99,23.99,,1202,,1,,,,,,,,,,,,,23.99,102 PCJAMIEPANEL,,,,,,,,,,,,,600afbd90a720f053500000b,,3732
3732,,101 LEGO71029,4.99,4.99,,1200,,1,,,,,,,,,,,,,4.99,101 LEGO71029,,,,,,,,,,,,,600afbd90a720f053500000b,,3733
3733,,100 STOBABYSPR,5.99,5.99,,1198,,1,,,,,,,,,,,,,5.99,100 STOBABYSPR,,,,,,,,,,,,,600afbd90a720f053500000b,,3734
3734,,269 KNUDSEJUICE BEE,7.89,7.89,,1225,,1,,,,,,,,,,,,,7.89,269 KNUDSEJUICE BEE,,,,,,,,,,,,,600afbd90a720f053500000b,,3735
3735,,270.70PSODA COOL PACK,8.99,8.99,,1228,,1,,,,,,,,,,,,,8.99,270.70PSODA COOL PACK,,,,,,,,,,,,,600afbd90a720f053500000b,,3736
3736,,271 GRUANURO FEITUCCINE,0.19,0.19,,1231,,1,,,,,,,,,,,,,0.19,271 GRUANURO FEITUCCINE,,,,,,,,,,,,,600afbd90a720f053500000b,,3737
3737,,272 GRANOROSP,0.76,0.76,,1234,,1,,,,,,,,,,,,,0.76,272 GRANOROSP,,,,,,,,,,,,,600afbd90a720f053500000b,,3738
3738,,USDA Choice Boneless Beef Loin Tri Tip Steak,14.74,14.74,,1433,,1,,,,,,,,,,,,,14.74,329 BF TRI TIP STK,,,,,,,,,,,,,600afbd90a720f053500000b,,3739
3739,,USDA Choice Boneless Beef Loin Tri Tip Steak,16.62,16.62,,1430,,1,,,,,,,,,,,,,16.62,328 BF TRITIP STK,,,,,,,,,,,,,600afbd90a720f053500000b,,3740
3740,,USDA Choice Boneless Beef Loin Top Sirloin Steak,16.14,16.14,,1427,,1,,,,,,,,,,,,,16.14,327 BF LOIN T P STK,,,,,,,,,,,,,600afbd90a720f053500000b,,3741
3741,,326 RHOT DOG BUNS,2.99,2.99,,1424,,1,,,,,,,,,,,,,2.99,326 RHOT DOG BUNS,,,,,,,,,,,,,600afbd90a720f053500000b,,3742
3742,,323 TURNOVER AUPPLE4CT,4.49,4.49,,1415,,1,,,,,,,,,,,,,4.49,323 TURNOVER AUPPLE4CT,,,,,,,,,,,,,600afbd90a720f053500000b,,3743
3743,,322 SELBUNS,2.29,2.29,,1413,,1,,,,,,,,,,,,,2.29,322 SELBUNS,,,,,,,,,,,,,600afbd90a720f053500000b,,3744
3744,,318 FEDWARDS PIE PREMIU,11.49,11.49,,1400,,1,,,,,,,,,,,,,11.49,318 FEDWARDS PIE PREMIU,,,,,,,,,,,,,600afbd90a720f053500000b,,3745
3745,,ALSKBTRD PCN4.5OZ,4.19,4.19,,1140,,1,,,,,,,,,,,,,4.19,ALSKBTRD PCN4.5OZ,,,,,,,,,,,,,600afbd90a720f053500000b,,3746
3746,,8317 E SIG FRIES,5.98,5.98,,1397,,1,,,,,,,,,,,,,5.98,8317 E SIG FRIES,,,,,,,,,,,,,600afbd90a720f053500000b,,3747
3747,,315 LUCMILK1 N A,5.98,5.98,,1391,,1,,,,,,,,,,,,,5.98,315 LUCMILK1 N A,,,,,,,,,,,,,600afbd90a720f053500000b,,3748
3748,,314 LUC CHESEME ICAN,7.99,7.99,,1388,,1,,,,,,,,,,,,,7.99,314 LUC CHESEME ICAN,,,,,,,,,,,,,600afbd90a720f053500000b,,3749
3749,,Parmesan Cheese,3.19,3.19,,1385,,1,,,,,,,,,,,,,3.19,313 LUC PARMSAN CHEESE,,,,,,,,,,,,,600afbd90a720f053500000b,,3750
3750,,311 LUC EGGS LARGE AA,3.49,3.49,,1379,,1,,,,,,,,,,,,,3.49,311 LUC EGGS LARGE AA,,,,,,,,,,,,,600afbd90a720f053500000b,,3751
3751,,318 EDWARDSPIEPREMIU,11.49,11.49,,1369,,1,,,,,,,,,,,,,11.49,318 EDWARDSPIEPREMIU,,,,,,,,,,,,,600afbd90a720f053500000b,,3752
3752,,317 SIGFRIES,5.98,5.98,,1367,,1,,,,,,,,,,,,,5.98,317 SIGFRIES,,,,,,,,,,,,,600afbd90a720f053500000b,,3753
3753,,2743 LUC CHESEMNOZZARLA,4.49,4.49,,1237,,1,,,,,,,,,,,,,4.49,2743 LUC CHESEMNOZZARLA,,,,,,,,,,,,,600afbd90a720f053500000b,,3754
3754,,316 LUCERNE VILK29 RF,2.84,2.84,,1394,,1,,,,,,,,,,,,,2.84,316 LUCERNE VILK29 RF,,,,,,,,,,,,,600afbd90a720f053500000b,,3755
3755,,275 LUC FRZN DSRTVAN,6.99,6.99,,1243,,1,,,,,,,,,,,,,6.99,275 LUC FRZN DSRTVAN,,,,,,,,,,,,,600afbd90a720f053500000b,,3756
3756,,PEARLSOLIVES BLK,4.49,4.49,,1138,,1,,,,,,,,,,,,,4.49,PEARLSOLIVES BLK,,,,,,,,,,,,,600afbd90a720f053500000b,,3757
3757,,KITCHENA,2.08,2.08,,1132,,1,,,,,,,,,,,,,2.08,KITCHENA,,,,,,,,,,,,,600afbd90a720f053500000b,,3758
3758,,334 FF CHKN ST,15.98,15.98,,1448,,1,,,,,,,,,,,,,15.98,334 FF CHKN ST,,,,,,,,,,,,,600afbd90a720f053500000b,,3759
3759,,336 KOCH CKN B,15.98,15.98,,1453,,1,,,,,,,,,,,,,15.98,336 KOCH CKN B,,,,,,,,,,,,,600afbd90a720f053500000b,,3760
3760,,337 PORK SAUSAGE ROL,5.99,5.99,,1455,,1,,,,,,,,,,,,,5.99,337 PORK SAUSAGE ROL,,,,,,,,,,,,,600afbd90a720f053500000b,,3761
3761,,295 SIGVNGRT,4.98,4.98,,1299,,1,,,,,,,,,,,,,4.98,295 SIGVNGRT,,,,,,,,,,,,,600afbd90a720f053500000b,,3762
3762,,298 SIG PASTA,3.75,3.75,,1309,,1,,,,,,,,,,,,,3.75,298 SIG PASTA,,,,,,,,,,,,,600afbd90a720f053500000b,,3763
3763,,314 LUCCHESEMEXICAN,7.99,7.99,,1358,,1,,,,,,,,,,,,,7.99,314 LUCCHESEMEXICAN,,,,,,,,,,,,,600afbd90a720f053500000b,,3764
3764,,313 LUCPARMSANCHEESE,3.19,3.19,,1355,,1,,,,,,,,,,,,,3.19,313 LUCPARMSANCHEESE,,,,,,,,,,,,,600afbd90a720f053500000b,,3765
3765,,Bone In Assorted Pork Chops,6.85,6.85,,1442,,1,,,,,,,,,,,,,6.85,332 PKCHOPS ASTD,,,,,,,,,,,,,600afbd90a720f053500000b,,3766
3766,,312 LUC CHESE MEDCHED,7.99,7.99,,1352,,1,,,,,,,,,,,,,7.99,312 LUC CHESE MEDCHED,,,,,,,,,,,,,600afbd90a720f053500000b,,3767
